ip,name,country_id,city,version,error,dnssec,reliability,checked_at,created_at
77.245.110.207,agsc.kz.,KZ,Atyrau,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.98,2019-01-03T09:23:04Z,2014-12-30T18:43:20Z
60.250.36.207,ns1.tuv-sud.tw.,TW,Taipei,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2019-01-03T09:23:04Z,2014-12-30T18:43:30Z
210.66.74.100,www.anchors.com.tw.,TW,Chang-hua,9.8.2rc1-RedHat-9.8.2-0.68.rc1.el6_10.1,,true,1.00,2019-01-03T09:23:05Z,2014-12-30T18:43:42Z
220.99.121.138,ns.mkyosho.co.jp.,JP,Sumoto,,,false,1.00,2019-01-03T09:23:06Z,2014-12-30T18:45:22Z
121.177.15.129,,KR,Changwon,,,false,1.00,2019-01-03T09:23:08Z,2014-12-30T18:45:55Z
89.201.165.114,dns.zagreb-montaza.hr.,HR,Zagreb,,,false,0.98,2019-01-03T09:23:04Z,2014-12-30T18:45:56Z
61.78.35.206,,KR,,,,false,0.98,2019-01-03T09:23:10Z,2014-12-30T18:46:10Z
93.87.82.58,,RS,Novi Sad,,,false,0.92,2019-01-03T09:23:04Z,2014-12-30T18:46:11Z
219.84.18.245,219-84-18-245-adsl-tpe.STATIC.so-net.net.tw.,TW,,,,true,0.95,2019-01-03T09:23:06Z,2014-12-30T18:46:35Z
213.246.246.50,cpebe_bru002708.ia.colt.net.,BE,Sint-Niklaas,,,false,1.00,2019-01-03T09:23:08Z,2014-12-30T18:47:06Z
194.78.69.77,77.69-78-194.adsl-static.isp.belgacom.be.,BE,Ternat,,,false,0.98,2019-01-03T09:23:08Z,2014-12-30T18:48:03Z
94.159.15.155,mail.binagroup.ru.,RU,Moscow,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2019-01-03T09:23:05Z,2014-12-30T18:48:11Z
109.228.1.132,server109-228-1-132.live-servers.net.,GB,Gloucester,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2019-01-03T09:23:05Z,2014-12-30T18:48:42Z
31.210.58.1,,TR,,dnsmasq-2.76,,false,0.98,2019-01-03T09:23:05Z,2014-12-30T18:48:48Z
216.230.123.131,,US,Street,dnsmasq-2.79,,false,1.00,2019-01-03T09:23:05Z,2014-12-30T18:48:48Z
122.169.126.129,,IN,Mumbai,dnsmasq-2.40,,true,0.80,2019-01-03T09:23:08Z,2014-12-30T18:48:54Z
109.228.20.39,server109-228-20-39.live-servers.net.,GB,Gloucester,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2019-01-03T09:23:05Z,2014-12-30T18:49:26Z
195.129.111.50,cache0705.ns.eu.uu.net.,,,,,true,1.00,2019-01-03T09:23:05Z,2014-12-30T18:49:31Z
85.214.208.8,h2355805.stratoserver.net.,DE,Berlin,,,false,1.00,2019-01-03T09:23:05Z,2014-12-30T18:49:32Z
210.65.89.35,210-65-89-35.HINET-IP.hinet.net.,TW,,,,false,1.00,2019-01-03T09:23:07Z,2014-12-30T18:49:59Z
178.250.137.12,,RS,Belgrade,,,false,1.00,2019-01-03T09:23:05Z,2014-12-30T18:50:31Z
95.50.149.66,lzt66.internetdsl.tpnet.pl.,PL,,,,false,1.00,2019-01-03T09:23:09Z,2014-12-30T18:50:43Z
203.239.133.223,,KR,,,,false,1.00,2019-01-03T09:23:11Z,2014-12-30T18:51:12Z
109.228.20.25,moodpanda.com.,GB,Gloucester,Microsoft DNS 6.1.7601 (1DB15D39),,false,1.00,2019-01-03T09:23:06Z,2014-12-30T18:52:21Z
123.51.124.246,123-51-124-246.static.dsl.net.au.,AU,Brunswick,9.9.5-3ubuntu0.18-Ubuntu,,true,0.98,2019-01-03T09:23:08Z,2014-12-30T18:52:33Z
164.77.214.132,,CL,Rancagua,,,false,0.78,2019-01-03T09:23:07Z,2014-12-30T18:52:44Z
217.153.157.229,dns2.elsnet.pl.,PL,,Served by POWERDNS 2.9.21 $Id: packethandler.cc 1036 2007-04-19 20:43:14Z ahu $,,false,1.00,2019-01-03T09:23:06Z,2014-12-30T18:53:20Z
216.230.123.156,,US,Street,dnsmasq-2.79,,false,1.00,2019-01-03T09:23:06Z,2014-12-30T18:53:55Z
12.131.101.32,dns2.integralsg.com.,US,Tampa,,,false,1.00,2019-01-03T09:23:07Z,2014-12-30T18:53:58Z
216.155.123.34,sahure.acceleration.net.,US,Gainesville,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.88,2019-01-03T09:23:07Z,2014-12-30T18:54:19Z
217.12.121.146,static.217.12.121.146.tmg.md.,MD,Chisinau,,,false,0.65,2019-01-03T09:23:06Z,2014-12-30T18:54:19Z
188.225.225.25,dns2.alami.net.,PS,,,,false,1.00,2019-01-03T09:23:07Z,2014-12-30T18:54:52Z
217.26.140.58,58.140.26.217.rev.ipset.net.,FR,Vernosc-les-Annonay,dnsmasq-2.78,,false,1.00,2019-01-03T09:23:07Z,2014-12-30T18:55:11Z
220.132.244.1,220-132-244-1.HINET-IP.hinet.net.,TW,Taichung,,,false,1.00,2019-01-03T09:23:09Z,2014-12-30T18:55:31Z
216.191.238.2,,CA,Kanata,Microsoft DNS 6.0.6002 (17725FAC),,false,1.00,2019-01-03T09:23:07Z,2014-12-30T18:55:44Z
31.169.64.134,ns2.netfaktor.com.,TR,Istanbul,Microsoft DNS 6.0.6002 (17724D35),,false,1.00,2019-01-03T09:23:07Z,2014-12-30T18:57:59Z
190.208.41.11,190.208.41.11.,CL,Santiago,Microsoft DNS 6.1.7601 (1DB14556),,false,0.98,2019-01-03T09:23:15Z,2014-12-30T18:58:07Z
217.40.3.230,host217-40-3-230.in-addr.btopenworld.com.,GB,Bromley,,,true,1.00,2019-01-03T09:23:07Z,2014-12-30T18:58:16Z
60.248.28.5,vdns1.fairfriend.com.tw.,TW,Taipei,,,false,0.95,2019-01-03T09:23:09Z,2014-12-30T18:58:19Z
114.108.145.171,,KR,,Microsoft DNS 6.1.7601 (1DB15D39),,false,1.00,2019-01-03T09:23:09Z,2014-12-30T18:58:28Z
210.65.89.39,210-65-89-39.HINET-IP.hinet.net.,TW,,,,false,1.00,2019-01-03T09:23:10Z,2014-12-30T18:58:34Z
77.157.25.112,112.25.157.77.rev.sfr.net.,FR,Alsting,ZyWALL DNS,,false,1.00,2019-01-03T09:23:08Z,2014-12-30T18:58:34Z
87.239.128.130,a.w.nc.sectoor.net.,DE,,dnsmasq-2.47,,true,1.00,2019-01-03T09:23:07Z,2014-12-30T18:58:57Z
189.204.24.72,ns.ipab.org.mx.,MX,Mexico City,,,false,1.00,2019-01-03T09:23:09Z,2014-12-30T18:59:24Z
216.230.123.133,,US,Street,dnsmasq-2.79,,false,1.00,2019-01-03T09:23:08Z,2014-12-30T18:59:24Z
94.231.180.38,,UA,Ternopil,,,false,0.92,2019-01-03T09:23:08Z,2014-12-30T18:59:36Z
206.130.130.209,206.130.130.209.nwinternet.com.,US,Wenatchee,,,true,1.00,2019-01-03T09:23:09Z,2014-12-30T19:00:03Z
91.235.244.201,ns.ilogica.ru.,RU,Moscow,9.10.4-P2,,false,1.00,2019-01-03T09:23:08Z,2014-12-30T19:00:15Z
211.195.214.10,,KR,,,,false,1.00,2019-01-03T09:23:12Z,2014-12-30T19:00:16Z
203.249.39.14,,KR,,,,false,1.00,2019-01-03T09:23:12Z,2014-12-30T19:00:46Z
183.99.234.118,,KR,Hwaseong-si,,,false,1.00,2019-01-03T09:23:12Z,2014-12-30T19:00:48Z
178.222.244.200,178-222-244-200.static.isp.telekom.rs.,RS,Sabac,,,false,0.95,2019-01-03T09:23:08Z,2014-12-30T19:00:52Z
82.144.65.3,,RU,Moscow,,,false,1.00,2019-01-03T09:23:11Z,2014-12-30T19:01:38Z
31.169.64.133,ns1.netfaktor.com.,TR,Istanbul,Microsoft DNS 6.0.6002 (17724D35),,false,1.00,2019-01-03T09:23:09Z,2014-12-30T19:01:45Z
31.169.64.139,ns1.netfaktor.com.,TR,Istanbul,Microsoft DNS 6.0.6002 (17724D35),,false,1.00,2019-01-03T09:23:09Z,2014-12-30T19:01:56Z
119.9.41.76,,AU,,,,false,1.00,2019-01-03T09:23:11Z,2014-12-30T19:02:04Z
200.45.168.148,host148.200-45-168.telecom.net.ar.,AR,,,,false,1.00,2019-01-03T09:23:13Z,2014-12-30T19:02:48Z
76.10.166.102,teksavvy.is.recommended.by.edwardk.info.,CA,Ottawa,,,false,1.00,2019-01-03T09:23:09Z,2014-12-30T19:03:15Z
200.45.231.58,host58.200-45-231.telecom.net.ar.,AR,,,,false,1.00,2019-01-03T09:23:11Z,2014-12-30T19:03:45Z
95.154.97.130,,RU,Vladivostok,,,true,0.95,2019-01-03T09:23:10Z,2014-12-30T19:03:46Z
65.182.92.13,,US,Lubbock,dnsmasq-2.76,,false,1.00,2019-01-03T09:23:10Z,2014-12-30T19:03:48Z
216.230.123.166,,US,Street,dnsmasq-2.79,,false,1.00,2019-01-03T09:23:10Z,2014-12-30T19:03:50Z
213.198.237.115,static-213-198-237-115.adsl.eunet.rs.,RS,,,,false,1.00,2019-01-03T09:23:10Z,2014-12-30T19:04:03Z
109.228.16.41,server109-228-16-41.live-servers.net.,GB,Gloucester,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.92,2019-01-03T09:23:09Z,2014-12-30T19:04:08Z
118.45.253.194,,KR,,,,false,1.00,2019-01-03T09:23:14Z,2014-12-30T19:04:54Z
62.231.4.218,,RU,Moscow,dnsmasq-2.40,,true,0.92,2019-01-03T09:23:10Z,2014-12-30T19:05:48Z
216.230.123.138,,US,Street,dnsmasq-2.79,,false,1.00,2019-01-03T09:23:10Z,2014-12-30T19:05:49Z
121.144.15.223,,KR,Busan,,,true,1.00,2019-01-03T09:23:14Z,2014-12-30T19:05:56Z
109.92.21.97,smtp.dmsgroup.rs.,RS,Belgrade,,,false,1.00,2019-01-03T09:23:11Z,2014-12-30T19:06:02Z
80.153.170.121,p5099aa79.dip0.t-ipconnect.de.,DE,Niedernberg,DNS,,true,0.90,2019-01-03T09:23:10Z,2014-12-30T19:06:02Z
200.6.253.74,74.253.6.200.intelnet.net.gt.,GT,Mixco,Microsoft DNS 6.0.6002 (17725FAC),,false,1.00,2019-01-03T09:23:10Z,2014-12-30T19:06:51Z
63.220.43.48,,US,,,,false,1.00,2019-01-03T09:23:10Z,2014-12-30T19:06:59Z
37.112.63.144,37x112x63x144.dynamic.bryansk.ertelecom.ru.,RU,Bryansk,Microsoft DNS 6.1.7601 (1DB14556),,false,1.00,2019-01-03T09:23:13Z,2014-12-30T19:07:09Z
50.240.236.75,50-240-236-75-static.hfc.comcastbusiness.net.,US,Houston,Microsoft DNS 6.0.6002 (17725FAC),,false,1.00,2019-01-03T09:23:11Z,2014-12-30T19:07:17Z
61.194.233.154,st0090.nas811.p-miyagi.nttpc.ne.jp.,JP,Koto,,,false,0.95,2019-01-03T09:23:12Z,2014-12-30T19:07:35Z
176.104.168.19,ooo-shkl.matrixnet.dn.ua.,UA,,dnsmasq-2.40,,true,1.00,2019-01-03T09:23:10Z,2014-12-30T19:07:44Z
186.216.62.57,186-216-62-57-CORPORATIVO-CLIENTE-48698.metroflex.com.br.,BR,,,,false,0.98,2019-01-03T09:23:12Z,2014-12-30T19:08:00Z
203.238.185.183,,KR,,,,false,0.90,2019-01-03T09:23:16Z,2014-12-30T19:08:19Z
217.199.214.139,ad3.uriro.ru.,RU,,,,false,1.00,2019-01-03T09:23:11Z,2014-12-30T19:08:20Z
75.148.235.51,75-148-235-51-Houston.hfc.comcastbusiness.net.,US,Houston,Microsoft DNS 6.1.7601 (1DB15CD4),,false,1.00,2019-01-03T09:23:11Z,2014-12-30T19:08:26Z
37.228.67.78,,KZ,,,,false,0.98,2019-01-03T09:23:14Z,2014-12-30T19:08:55Z
37.220.27.195,h37-220-27-195.host.redstation.co.uk.,GB,,,,false,1.00,2019-01-03T09:23:11Z,2014-12-30T19:09:21Z
216.230.123.155,barracuda.ctsnet.org.,US,Street,dnsmasq-2.79,,false,1.00,2019-01-03T09:23:11Z,2014-12-30T19:09:23Z
201.46.43.96,201-46-43-96.wireless.static.bta.sp.faster.net.br.,BR,Ipero,dnsmasq-2.45,,false,1.00,2019-01-03T09:23:13Z,2014-12-30T19:09:41Z
217.136.240.172,172.240-136-217.adsl-static.isp.belgacom.be.,BE,Geer,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2019-01-03T09:23:11Z,2014-12-30T19:09:57Z
24.123.203.111,ellisoncustomcoating.com.,US,Richfield,,,false,1.00,2019-01-03T09:23:12Z,2014-12-30T19:10:05Z
194.88.245.142,dapper.zielona.net.pl.,PL,Łódź,,,false,1.00,2019-01-03T09:23:11Z,2014-12-30T19:10:07Z
178.88.118.146,,KZ,Almaty,dnsmasq-2.47,,false,1.00,2019-01-03T09:23:13Z,2014-12-30T19:11:27Z
213.16.37.3,proxy2.bgpost.bg.,BG,Veliko Tarnovo,,,false,1.00,2019-01-03T09:23:12Z,2014-12-30T19:11:49Z
180.191.9.14,,PH,,,,false,1.00,2019-01-03T09:23:14Z,2014-12-30T19:12:00Z
216.230.123.147,,US,Street,dnsmasq-2.79,,false,1.00,2019-01-03T09:23:12Z,2014-12-30T19:13:09Z
85.238.107.34,mail2.odessa.fm.,UA,Odesa,,,false,1.00,2019-01-03T09:23:12Z,2014-12-30T19:14:23Z
219.76.206.244,244.206.76.219.static.netvigator.com.,HK,Central,,,false,1.00,2019-01-03T09:23:14Z,2014-12-30T19:15:32Z
151.1.217.27,mail.blackberry.fatagroup.it.,IT,,,,false,0.92,2019-01-03T09:23:12Z,2014-12-30T19:15:44Z
121.189.15.8,,KR,,,,false,1.00,2019-01-03T09:23:17Z,2014-12-30T19:16:14Z
213.11.173.36,,FR,,,,false,1.00,2019-01-03T09:23:13Z,2014-12-30T19:17:08Z
203.235.75.59,,KR,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.92,2019-01-03T09:23:14Z,2014-12-30T19:17:13Z
163.19.8.1,not-a-legal-address.,TW,,,,false,1.00,2019-01-03T09:23:15Z,2014-12-30T19:17:21Z
86.48.98.10,,DK,Copenhagen,dnsmasq-2.15,,false,0.90,2019-01-03T09:23:12Z,2014-12-30T19:17:23Z
110.143.204.140,sonosc3.lnk.telstra.net.,AU,Frankston,unknown,,false,1.00,2019-01-03T09:23:15Z,2014-12-30T19:20:46Z
92.111.212.210,92-111-212-210.static.v4.ziggozakelijk.nl.,NL,Rotterdam,,,false,1.00,2019-01-03T09:23:13Z,2014-12-30T19:22:11Z
87.213.128.43,unlabelled-43-128-213-87.versatel.net.,NL,,,,false,1.00,2019-01-03T09:23:13Z,2014-12-30T19:22:55Z
91.223.120.25,exch.sibinn.ru.,RU,,,,false,0.98,2019-01-03T09:23:17Z,2014-12-30T19:23:03Z
200.222.80.122,portalweb.duloren4.com.br.,BR,,dnsmasq-2.70,,false,1.00,2019-01-03T09:23:15Z,2014-12-30T19:23:17Z
213.157.57.133,ns.azimut.kz.,KZ,,,,false,1.00,2019-01-03T09:23:14Z,2014-12-30T19:23:19Z
210.242.86.165,210-242-86-165.HINET-IP.hinet.net.,TW,,Microsoft DNS 6.0.6001 (17714650),,false,1.00,2019-01-03T09:23:16Z,2014-12-30T19:23:42Z
77.42.153.112,,LB,Beirut,,,false,0.35,2019-01-03T09:23:16Z,2014-12-30T19:24:17Z
222.231.62.178,,KR,,,,false,1.00,2019-01-03T09:23:16Z,2014-12-30T19:25:33Z
190.147.41.112,static-ip-cr19014741112.cable.net.co.,CO,Bogotá,,,false,1.00,2019-01-03T09:23:15Z,2014-12-30T19:25:36Z
199.68.253.235,,US,Honolulu,,,false,1.00,2019-01-03T09:23:15Z,2014-12-30T19:27:59Z
63.220.43.49,,US,,,,false,1.00,2019-01-03T09:23:14Z,2014-12-30T19:28:24Z
125.206.119.49,towntv.jp.,JP,,9.2.4,,false,1.00,2019-01-03T09:23:15Z,2014-12-30T19:28:35Z
31.193.124.78,ip-78.124.193.31.eltl.ru.,RU,Kudrovo,Microsoft DNS 6.1.7601 (1DB14556),,false,1.00,2019-01-03T09:23:18Z,2014-12-30T19:29:29Z
95.76.161.24,b2b-snr-fo.b.astral.ro.,RO,Bucharest,PowerDNS Recursor 4.0.4 (built Jan 13 2017 12:22:21 by mockbuild@jenkins.monshouwer.eu),,false,1.00,2019-01-03T09:23:14Z,2014-12-30T19:29:49Z
201.247.40.182,,SV,San Salvador,dnsmasq-2.52,,true,1.00,2019-01-03T09:23:15Z,2014-12-30T19:30:22Z
89.111.237.215,,BA,Banja Luka,[UNKNOWN],,false,1.00,2019-01-03T09:23:15Z,2014-12-30T19:31:29Z
81.219.141.57,57-angel.elwico.pl.,PL,,,,false,1.00,2019-01-03T09:23:14Z,2014-12-30T19:32:44Z
201.247.40.58,,SV,San Salvador,dnsmasq-2.52,,true,1.00,2019-01-03T09:23:15Z,2014-12-30T19:32:48Z
210.172.87.226,dns.alec-sys.co.jp.,JP,,,,false,1.00,2019-01-03T09:23:16Z,2014-12-30T19:34:56Z
163.22.7.198,hades.lib.ncnu.edu.tw.,TW,,,,false,0.98,2019-01-03T09:23:17Z,2014-12-30T19:36:44Z
173.0.52.114,,US,Seattle,dnsmasq-2.48,,true,1.00,2019-01-03T09:23:16Z,2014-12-31T17:31:51Z
72.37.163.5,,US,,,,false,1.00,2019-01-03T09:23:16Z,2014-12-31T17:32:39Z
190.0.140.38,r190-0-140-38.ir-static.adinet.com.uy.,UY,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2019-01-03T09:23:17Z,2014-12-31T17:34:17Z
89.96.239.30,89-96-239-30.ip14.fastwebnet.it.,IT,Milan,Microsoft DNS 6.1.7601 (1DB1446A),,false,1.00,2019-01-03T09:23:15Z,2014-12-31T17:35:07Z
98.113.154.106,static-98-113-154-106.nycmny.fios.verizon.net.,US,New York,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2019-01-03T09:23:16Z,2014-12-31T17:35:07Z
211.25.11.16,,MY,Cyberjaya,dnsmasq-2.76,,false,1.00,2019-01-03T09:23:17Z,2014-12-31T17:35:20Z
77.37.255.5,ns5.ncnet.ru.,RU,,9.4.2-P2,,false,1.00,2019-01-03T09:23:16Z,2014-12-31T17:37:31Z
89.218.142.170,,KZ,Kostanay,,,false,0.98,2019-01-03T09:23:16Z,2014-12-31T17:37:41Z
83.149.248.233,ns.isa.ru.,RU,,,,false,1.00,2019-01-03T09:23:15Z,2014-12-31T17:39:37Z
210.175.254.19,ns1.d-d-k.co.jp.,JP,Adachi,9.2.4rc6,,false,1.00,2019-01-03T09:23:18Z,2014-12-31T17:39:58Z
208.89.249.27,srvr9.pdcsrvr.com.,US,,9.3.6-P1-RedHat-9.3.6-4.P1.el5_4.2,,false,1.00,2019-01-03T09:23:17Z,2014-12-31T17:40:31Z
110.14.162.51,,KR,Seoul,,,false,0.98,2019-01-03T09:23:20Z,2014-12-31T17:40:33Z
77.77.77.78,ns4.hiweb.ir.,IR,Tehran,9.8.2rc1-RedHat-9.8.2-0.68.rc1.el6_10.1,,false,1.00,2019-01-03T09:23:18Z,2014-12-31T17:42:48Z
216.12.254.250,cache01.wayport.net.,US,,None of your business,,false,1.00,2019-01-03T09:23:17Z,2014-12-31T17:44:51Z
60.32.154.66,ns.kimigaku.ed.jp.,JP,,9.9.3-P2,,false,0.98,2019-01-03T09:23:20Z,2014-12-31T17:45:11Z
218.161.19.95,218-161-19-95.HINET-IP.hinet.net.,TW,Taipei,,,false,1.00,2019-01-03T09:23:18Z,2014-12-31T17:45:22Z
50.48.30.41,,US,Warsaw,dnsmasq-2.40,,false,1.00,2019-01-03T09:23:17Z,2014-12-31T17:47:53Z
118.131.5.125,,KR,,dnsmasq-2.38,,false,1.00,2019-01-03T09:23:18Z,2014-12-31T17:50:37Z
104.181.217.233,104-181-217-233.lightspeed.rcsntx.sbcglobal.net.,US,,,,false,1.00,2019-01-03T09:23:21Z,2014-12-31T17:50:46Z
195.230.115.2,mail.stikonet.od.ua.,UA,Odesa,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2019-01-03T09:23:16Z,2014-12-31T17:51:30Z
84.14.9.102,cpefr_par060518.ia.colt.net.,FR,Paris,,,false,1.00,2019-01-03T09:23:19Z,2014-12-31T18:00:35Z
176.103.66.173,,UA,,,,false,1.00,2019-01-03T09:23:18Z,2014-12-31T18:01:13Z
82.80.232.24,,IL,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2019-01-03T09:23:17Z,2014-12-31T18:01:50Z
163.29.227.121,dns.sych.gov.tw.,TW,Taipei,,,false,0.98,2019-01-03T09:23:22Z,2014-12-31T18:02:18Z
80.50.136.166,,PL,Legnica,,,false,0.98,2019-01-03T09:23:19Z,2014-12-31T18:02:28Z
190.86.139.86,86.139.86.190.static.claro.com.sv.,SV,San Miguel,dnsmasq-2.52,,true,0.85,2019-01-03T09:23:18Z,2014-12-31T18:04:55Z
211.254.131.131,,KR,,Microsoft DNS 6.0.6002 (17725FAC),,false,1.00,2019-01-03T09:23:20Z,2014-12-31T18:04:56Z
69.38.129.86,,US,Long Island City,dnsmasq-2.33,,false,1.00,2019-01-03T09:23:18Z,2014-12-31T18:05:46Z
217.170.175.189,,PL,Poznan,dnsmasq-2.40,,false,0.85,2019-01-03T09:23:18Z,2014-12-31T18:06:09Z
210.202.78.121,dns1.dpp.org.tw.,TW,,,,false,1.00,2019-01-03T09:23:25Z,2014-12-31T18:06:10Z
61.97.192.67,,KR,,,,false,1.00,2019-01-03T09:23:23Z,2014-12-31T18:07:57Z
176.104.1.164,s-176-104-1-164.under.net.ua.,UA,Kyiv,,,false,1.00,2019-01-03T09:23:19Z,2014-12-31T18:08:25Z
195.178.57.196,gollum.procreditbank.rs.,RS,,,,false,1.00,2019-01-03T09:23:21Z,2014-12-31T18:08:34Z
151.252.108.195,pppoe-151-252-108-195.clients.kubtel.ru.,RU,Krasnodar,,,false,1.00,2019-01-03T09:23:19Z,2014-12-31T18:10:52Z
61.197.176.146,ns.askanet.ne.jp.,JP,,100.100.100,,false,0.95,2019-01-03T09:23:21Z,2014-12-31T18:11:21Z
89.109.15.129,89-109-15-129.static.mts-nn.ru.,RU,Nizhniy Novgorod,,,false,1.00,2019-01-03T09:23:19Z,2014-12-31T18:11:43Z
195.230.115.3,tiger.stikonet.od.ua.,UA,Odesa,,,false,1.00,2019-01-03T09:23:19Z,2014-12-31T18:13:17Z
84.51.27.66,host-84-51-27-66.teletektelekom.com.,TR,Antalya,,,false,0.95,2019-01-03T09:23:19Z,2014-12-31T18:14:28Z
88.87.91.45,88x87x91x45.static-business.volgograd.ertelecom.ru.,RU,Volgograd,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2019-01-03T09:23:23Z,2014-12-31T18:14:47Z
89.25.240.130,host-89.25.240.130.static.3s.pl.,PL,Zabrze,,,false,1.00,2019-01-03T09:23:23Z,2014-12-31T18:15:09Z
182.93.14.178,n18293z14l178.static.ctmip.net.,MO,,9.8.2rc1-RedHat-9.8.2-0.10.rc1.el6,,false,1.00,2019-01-03T09:23:21Z,2014-12-31T18:16:08Z
183.90.168.160,,TH,,,,false,1.00,2019-01-03T09:23:22Z,2014-12-31T18:18:51Z
202.71.103.16,klsmail16.wpdns.com.,MY,,,,false,0.92,2019-01-03T09:23:28Z,2014-12-31T18:20:59Z
176.103.66.101,,UA,,,,false,1.00,2019-01-03T09:23:19Z,2014-12-31T18:21:37Z
201.220.136.186,201-220-136-186.reverse.cablecolor.hn.,HN,Choloma,,,false,1.00,2019-01-03T09:23:21Z,2014-12-31T18:22:30Z
210.0.255.250,bbdns1.on-nets.com.,HK,,,,true,1.00,2019-01-03T09:23:22Z,2014-12-31T18:23:58Z
220.130.7.52,220-130-7-52.HINET-IP.hinet.net.,TW,Taipei,dnsmasq-2.48,,false,1.00,2019-01-03T09:23:23Z,2014-12-31T18:25:39Z
103.27.105.52,mail.kotrapharma.com.,MY,,,,true,0.45,2019-01-03T09:23:27Z,2014-12-31T18:27:06Z
104.130.17.146,,US,San Antonio,dnsmasq-2.48,,false,1.00,2019-01-03T09:23:20Z,2014-12-31T18:32:51Z
87.229.181.38,,RU,Moscow,,,false,0.95,2019-01-03T09:23:21Z,2014-12-31T18:37:12Z
181.143.13.250,static-181-143-13-250.une.net.co.,CO,Medellín,,,false,0.85,2019-01-03T09:23:22Z,2014-12-31T18:37:29Z
205.233.15.186,VDSL-205-233-15-186.broadband.nucleus.com.,CA,,4.9.7-T1B,,true,0.98,2019-01-03T09:23:22Z,2014-12-31T18:37:29Z
122.219.132.79,122x219x132x79.ap122.ftth.ucom.ne.jp.,JP,Akasaka,,,false,0.98,2019-01-03T09:23:22Z,2014-12-31T18:37:39Z
180.42.97.33,,JP,Tokyo,,,false,1.00,2019-01-03T09:23:23Z,2014-12-31T18:38:16Z
68.178.130.47,ip-68-178-130-47.ip.secureserver.net.,US,Scottsdale,,,false,0.95,2019-01-03T09:23:25Z,2014-12-31T18:43:04Z
61.219.175.224,61-219-175-224.HINET-IP.hinet.net.,TW,Taipei,,,false,0.95,2019-01-03T09:23:25Z,2014-12-31T18:43:05Z
89.233.254.21,dns1.dns2u.se.,SE,Vasby,,,false,1.00,2019-01-03T09:23:22Z,2014-12-31T18:44:29Z
87.204.246.170,87-204-246-170.ip.it-com.pl.,PL,Warsaw,,,false,1.00,2019-01-03T09:23:22Z,2014-12-31T18:44:55Z
112.199.65.130,130.65.199.112.clbrz.inet.eastern-tele.com.,PH,,,,false,1.00,2019-01-03T09:23:25Z,2014-12-31T18:45:29Z
37.187.155.93,ns322043.ip-37-187-155.eu.,FR,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2019-01-03T09:23:22Z,2014-12-31T18:49:34Z
103.247.141.26,,HK,Yuen Long,dnsmasq-2.48,,true,1.00,2019-01-03T09:23:25Z,2014-12-31T18:51:23Z
60.32.99.122,dns1.tdz.co.jp.,JP,,9.2.1,,false,0.82,2019-01-03T09:23:25Z,2014-12-31T18:51:54Z
217.19.153.3,dns2.netorange.it.,IT,,Served by PowerDNS - http://www.powerdns.com,,false,1.00,2019-01-03T09:23:23Z,2014-12-31T18:53:01Z
115.114.108.3,115.114.108.3.STATIC-Chennai.vsnl.net.in.,IN,Mumbai,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2019-01-03T09:23:24Z,2014-12-31T18:54:06Z
95.104.194.3,amr.donet.ru.,RU,Ulyanovsk,dnsmasq-2.55,,false,0.82,2019-01-03T09:23:23Z,2014-12-31T18:54:08Z
64.72.39.21,64-72-39-21.bshpcmtc01.com.sta.suddenlink.net.,US,Bishop,9.8.5-P1,,false,1.00,2019-01-03T09:23:24Z,2014-12-31T18:55:02Z
5.42.229.148,galaxy.execloud.net.,SA,Riyadh,You Must Be Kidding,,true,1.00,2019-01-03T09:23:25Z,2014-12-31T18:56:39Z
109.7.126.78,78.126.7.109.rev.sfr.net.,FR,Orléans,,,true,0.85,2019-01-03T09:23:23Z,2014-12-31T19:01:17Z
190.221.175.106,host106.190-221-175.telmex.net.ar.,AR,,,,false,0.92,2019-01-03T09:23:27Z,2014-12-31T19:03:20Z
195.225.159.178,178.silencedimon.donapex.net.,UA,,,,false,1.00,2019-01-03T09:23:24Z,2014-12-31T19:03:39Z
181.49.14.150,,CO,,,,false,1.00,2019-01-03T09:23:25Z,2014-12-31T19:07:11Z
118.163.5.80,118-163-5-80.HINET-IP.hinet.net.,TW,Taipei,Microsoft DNS 6.1.7601 (1DB15D39),,false,1.00,2019-01-03T09:23:26Z,2014-12-31T19:12:50Z
